ID,job,marital,balance,age,loyalty,subscribed
18827,management,married,0,47.0,0.9517594808102061,no
27967,retired,married,1369,60.0,0.20609909404287052,no
11805,technician,married,0,41.0,0.8899969476041918,no
31745,technician,single,3568,30.0,0.9731584596423976,no
33313,management,divorced,5253,55.0,0.9440890825354656,no
11578,unknown,married,1937,43.0,0.9011531925471671,no
41629,self-employed,married,0,43.0,0.6956132321409448,no
12627,management,married,0,,0.3376311821648075,no
13039,management,married,2102,32.0,0.7093838842065787,no
8344,blue-collar,single,5149,,0.09285141511666994,no
2419,technician,married,205,,0.753870367061622,no
21995,management,married,1912,49.0,0.48002363703991924,no
13151,management,married,3,54.0,0.7754393393214751,no
34588,admin.,single,98,32.0,0.5305187046427988,no
40773,technician,divorced,0,,0.8020277914136957,no
27471,services,married,29,31.0,0.14193980450763943,no
39208,entrepreneur,single,219,29.0,0.6431033709879957,no
38208,services,married,5781,44.0,0.4342339397732561,no
33988,housemaid,married,0,54.0,0.6328397333823238,no
38652,blue-collar,single,7531,,0.9426363882727158,no
23233,management,married,6748,,0.11915056824416859,no
26593,self-employed,married,5704,43.0,0.8863078073068243,no
18135,unemployed,divorced,3721,54.0,0.11534609303342691,no
26341,blue-collar,single,448,35.0,0.19653019405688854,no
29016,technician,married,216,60.0,0.9460505313088071,no
34500,self-employed,single,721,32.0,0.577613817812261,no
11220,management,married,1172,,0.8777537964983511,no
28272,management,married,246,29.0,0.04431079151215345,no
36656,technician,divorced,94,48.0,0.047377251792956376,no
20240,blue-collar,married,754,,0.20701596852109716,no
26775,blue-collar,married,5461,,0.7684772897005142,yes
13177,management,single,8303,,0.2584132858956073,no
24726,technician,single,-188,49.0,0.32552368569238055,yes
24258,management,married,0,37.0,0.9821861023490976,no
14641,services,single,1928,27.0,0.870830577895073,no
44016,student,single,10971,22.0,0.7092674886159069,no
6479,admin.,single,428,28.0,0.06300492120493828,no
5314,admin.,single,1880,34.0,0.5234106012118013,no
33528,retired,married,352,53.0,0.09500411997320846,no
36265,services,married,5486,57.0,0.620698648410492,no
19487,self-employed,married,183,,0.8854806600485678,no
22471,technician,married,331,36.0,0.03394129732565021,no
4494,technician,married,439,37.0,0.7839571971006969,no
30501,entrepreneur,single,544,31.0,0.9691190805159163,no
35230,blue-collar,married,-219,39.0,0.9566491965013937,no
32644,blue-collar,married,4795,40.0,0.616631854595763,no
12199,blue-collar,married,2276,52.0,0.6238207854424692,no
27348,blue-collar,divorced,942,,0.5905823505444076,no
15960,admin.,married,0,37.0,0.12143004950036984,no
749,blue-collar,single,88,,0.5721438661091638,no
41817,retired,married,0,,0.3705131579401866,no
20872,management,single,2297,58.0,0.31534843299973914,no
28897,admin.,married,12,28.0,0.655223840676037,no
30769,self-employed,divorced,2938,44.0,0.1996978580325377,no
30470,entrepreneur,single,318,48.0,0.6444134515311278,yes
39660,admin.,single,983,30.0,0.13192224883721304,yes
26963,admin.,single,2263,,0.7477933551617904,yes
40046,student,single,4132,,0.8170275137705288,no
10435,management,single,2223,46.0,0.5461880990720408,no
4753,services,single,1025,31.0,0.34219656616813454,no
20659,technician,divorced,-96,49.0,0.0775848330329284,no
3681,blue-collar,married,2133,39.0,0.08417206983113434,no
44616,admin.,single,625,34.0,0.8237519282136481,yes
34654,admin.,married,251,45.0,0.11553295267180319,no
3484,management,married,2319,59.0,0.7608476749066581,no
2087,self-employed,married,247,35.0,0.19426376559184577,no
20605,retired,married,1141,60.0,0.960452509137857,no
2375,services,divorced,91,,0.041072166884012606,no
39717,blue-collar,single,4339,32.0,0.7660226111026872,no
25536,technician,single,1186,31.0,0.6031016239306045,no
15896,blue-collar,married,421,50.0,0.8700070408727356,no
21476,technician,married,466,48.0,0.5263104086443664,no
6878,blue-collar,married,-73,44.0,0.12966951174137176,no
32075,retired,divorced,2628,78.0,0.12003782796000495,no
25355,admin.,married,0,45.0,0.8828500726063737,no
9538,blue-collar,divorced,1260,43.0,0.8868586702056795,no
17827,housemaid,divorced,3858,58.0,0.03148473866838086,no
1762,technician,married,1868,31.0,0.8676384518121631,no
1941,blue-collar,married,881,46.0,0.6515807070937137,no
12948,blue-collar,married,18,,0.8393112475903616,no
4552,blue-collar,married,722,36.0,0.2852415889346904,no
39094,services,single,1119,,0.38777934149715065,yes
34499,management,married,784,,0.9206565495833829,no
7659,management,single,644,35.0,0.6880740017057605,no
24954,admin.,married,0,,0.44806233683719143,no
34592,admin.,married,258,33.0,0.6256425409413284,no
32005,services,single,150,27.0,0.7639180934778227,no
35882,admin.,married,-54,40.0,0.2432706636027574,no
28079,technician,married,14,,0.8653308111488178,no
35880,blue-collar,married,917,43.0,0.9050926192979167,no
22351,management,single,98,,0.33769038554865716,no
946,admin.,married,-6,,0.53830590110303,no
16526,self-employed,married,1712,30.0,0.7152392832220533,no
23198,blue-collar,married,2673,49.0,0.6139167285496462,no
32223,blue-collar,married,985,43.0,0.6506330890182971,no
19916,admin.,married,3242,57.0,0.816106924614342,no
2259,blue-collar,married,286,31.0,0.8671409139754289,no
24557,management,married,1451,,0.9156164535825164,no
34023,management,single,1431,33.0,0.7617430981961129,no
292,technician,single,447,54.0,0.9382143301607105,no
51,blue-collar,married,1291,54.0,0.6346666740196535,no
1926,blue-collar,married,198,36.0,0.8115885099184799,no
5650,services,married,-627,,0.5627966019194728,no
14207,admin.,single,184,25.0,0.2545078905657232,no
9505,blue-collar,divorced,33,37.0,0.7114144513506139,no
34812,entrepreneur,married,345,,0.7201879671371497,no
32733,management,married,5795,49.0,0.8958816185116729,no
2178,blue-collar,married,0,43.0,0.9186074910573162,no
5214,services,single,399,30.0,0.5681760489506005,no
35836,blue-collar,married,-26,50.0,0.6178660760731632,no
34272,student,single,41,,0.7562478297940135,no
12223,self-employed,married,1377,,0.4284575772566336,no
23580,management,divorced,0,44.0,0.44547572288220194,no
17613,unemployed,married,0,51.0,0.23677415739068708,no
8639,technician,single,256,30.0,0.7890648918589268,no
33056,services,married,9077,46.0,0.8261553372493889,no
43365,management,married,2994,30.0,0.19236047468551698,no
28837,unemployed,married,596,29.0,0.8843421261027278,no
7120,blue-collar,married,130,42.0,0.39206483723068275,no
5037,technician,married,-29,,0.48124471513277,no
21592,management,married,356,42.0,0.3054855998092362,no
7491,services,married,795,47.0,0.012638039843479776,no
4433,self-employed,married,736,38.0,0.371264562219773,no
17772,retired,married,-464,56.0,0.886919093300761,no
44448,technician,single,2979,33.0,0.40863490188201423,yes
22688,management,single,830,48.0,0.8546370215346564,yes
43896,services,divorced,44,34.0,0.9454310045579678,no
44820,management,divorced,2986,,0.8326569885107696,yes
27535,self-employed,divorced,8017,,0.37455711622821863,no
41077,student,single,210,20.0,0.03183406014147527,no
651,student,single,209,29.0,0.592947825074353,no
37473,management,married,1162,42.0,0.5538261128337997,no
14516,services,married,-353,34.0,0.8653902213153265,no
16189,blue-collar,married,1650,34.0,0.4310383780825836,no
25566,management,married,60,58.0,0.6005607663265847,no
9213,retired,divorced,229,45.0,0.7530494241434577,no
15414,admin.,single,622,,0.15056012624325776,yes
13630,technician,single,364,35.0,0.17629965231302502,no
14734,entrepreneur,married,406,46.0,0.8155741531978097,no
15827,technician,married,0,30.0,0.9696350901446612,no
38139,admin.,single,738,23.0,0.5883747583863446,no
22775,technician,single,49,33.0,0.031078904410983377,no
28144,technician,married,373,43.0,0.4124138695804772,no
34670,management,married,914,51.0,0.6443295862690919,no
6723,retired,divorced,1857,,0.02995418240216885,no
29238,blue-collar,married,272,60.0,0.0475609134706968,no
11635,housemaid,single,2184,41.0,0.0512208656121379,no
5282,services,single,1649,,0.9193329049654335,no
13612,services,single,49,34.0,0.26194638360965883,no
9077,retired,married,9397,60.0,0.3949285549698245,no
9041,retired,divorced,-88,59.0,0.10170813055969441,yes
19108,technician,single,127,32.0,0.13602371761782472,no
42755,admin.,married,0,54.0,0.9803062917381756,yes
20723,technician,married,-413,,0.0974271035669314,no
25842,management,married,2044,32.0,0.8419863082847167,no
42364,technician,married,6728,38.0,0.8669547443218367,yes
23164,management,divorced,373,39.0,0.5577524528658252,no
1475,blue-collar,single,363,41.0,0.05331738563146993,no
2216,blue-collar,married,684,48.0,0.7417925802967735,no
38921,blue-collar,single,5,27.0,0.7813045926235984,no
34100,technician,single,598,23.0,0.9384868173891774,no
38219,blue-collar,married,123,30.0,0.2998371072077951,no
8147,entrepreneur,married,2525,60.0,0.9456625398811257,no
41325,services,single,38,,0.9174524436277329,no
14561,admin.,married,0,45.0,0.7445692449277592,yes
24938,management,single,275,,0.09107935342295237,no
22842,management,married,0,35.0,0.08101222166563082,no
492,blue-collar,married,1,29.0,0.7881096712890482,no
20320,management,married,187,,0.30325058030824537,no
41079,technician,married,2976,32.0,0.5375450523026605,no
44279,student,single,2015,28.0,0.12268382942785505,no
31504,admin.,married,182,49.0,0.4261568242237923,no
43711,admin.,married,169,58.0,0.7115672535071954,yes
6254,blue-collar,divorced,68,44.0,0.3342308995843123,no
44571,services,married,4256,60.0,0.12213351960799412,yes
27133,services,divorced,2455,52.0,0.08626442008852442,no
41540,admin.,married,478,60.0,0.7333198212531211,no
24274,management,married,0,,0.892748301430837,no
31666,blue-collar,married,0,41.0,0.566511789154076,no
34795,technician,divorced,141,,0.5580889426929696,yes
36617,retired,divorced,-134,60.0,0.4162557035389973,no
41516,retired,married,14220,71.0,0.16084797306064724,yes
16957,blue-collar,married,2,25.0,0.9549607711261047,no
38236,services,married,-1,43.0,0.9252047208807861,no
12256,unemployed,divorced,0,58.0,0.08064088619283538,no
22822,blue-collar,married,-117,49.0,0.7092452081224625,no
19141,admin.,married,286,,0.52527027179937,no
36675,blue-collar,married,66,46.0,0.6385533490414248,no
44615,self-employed,married,4012,52.0,0.25053204209094326,yes
29976,self-employed,single,973,38.0,0.6799898876857758,no
28013,blue-collar,single,5715,53.0,0.1214381486373941,no
22742,technician,married,905,37.0,0.7216137816740551,no
20813,management,married,4,50.0,0.9448328462089711,no
11106,blue-collar,married,262,,0.08772135078249499,no
21445,management,single,0,31.0,0.2709194684696543,no
3074,retired,married,2077,,0.9454149187244205,no
28920,self-employed,married,335,44.0,0.9491809026842619,no
24719,admin.,married,4958,46.0,0.23616474139765886,no
24894,unemployed,single,836,46.0,0.4220388134543439,no
15372,technician,single,317,43.0,0.11030604599846516,no
26346,blue-collar,divorced,658,32.0,0.5302608128911482,no
44256,unemployed,married,0,,0.9124314528242004,yes
8386,admin.,married,-938,30.0,0.05016251169978825,no
23425,management,married,-315,47.0,0.11139448964078946,no
36625,management,married,20,,0.9534981293471698,no
25607,management,married,2441,33.0,0.8044486194289726,no
11381,entrepreneur,single,0,,0.7361557940301664,no
32432,services,divorced,2140,,0.42774120736452526,no
19657,technician,single,1500,,0.16940749934989163,no
35788,admin.,married,-204,,0.4415635662403815,no
19533,management,married,10273,,0.08935302964826375,no
35031,blue-collar,single,524,,0.4347141013646658,yes
15461,retired,married,1637,59.0,0.6494977903529119,no
21553,management,married,5399,34.0,0.389118258142663,no
45018,technician,single,643,27.0,0.008085132702660314,yes
22388,self-employed,married,357,42.0,0.40012343391681937,no
130,services,married,2476,55.0,0.781027941297677,yes
31059,admin.,divorced,2232,,0.5628590177775429,yes
39028,services,married,1256,30.0,0.06837101774616372,no
42656,technician,single,0,35.0,0.3168600266162235,yes
43683,technician,single,598,24.0,0.44999397013837517,yes
11202,services,single,755,36.0,0.4718009299379815,no
6246,management,married,0,51.0,0.3095616866268981,no
12947,blue-collar,married,-594,47.0,0.2069030096824811,no
30387,technician,single,299,,0.6709616337629282,no
13263,blue-collar,married,75,,0.8922598016469891,no
28865,blue-collar,married,210,35.0,0.21967772501182115,no
13573,management,married,1070,,0.06368701001052135,no
2262,entrepreneur,married,-43,46.0,0.24628302276887115,no
19298,management,married,-127,43.0,0.7087729785148763,no
10594,unemployed,single,3229,,0.4327727552368411,yes
27058,blue-collar,married,512,49.0,0.264399470742558,no
38881,blue-collar,married,95,,0.02737787451721352,no
37303,blue-collar,divorced,37,51.0,0.9224742500353782,no
37611,management,married,2216,52.0,0.5957430866351726,no
27127,services,married,6,57.0,0.5510309143009102,no
44097,management,married,298,42.0,0.0055983097753674604,no
23058,blue-collar,married,0,47.0,0.7411530637962936,no
14586,technician,married,2,,0.8414763644364289,no
27859,retired,married,1216,60.0,0.9439311887619083,no
29625,entrepreneur,married,0,41.0,0.6733843871878388,no
22032,management,married,396,32.0,0.5613910266322959,no
3894,management,divorced,647,41.0,0.325401005565782,no
8576,management,single,7845,30.0,0.6376102978306294,no
32296,unemployed,married,302,,0.46645100261174866,no
5393,technician,single,539,32.0,0.36309658680452683,no
38300,technician,single,1323,30.0,0.5456878257419524,no
12509,services,married,-15,50.0,0.4598249902357223,no
35602,management,married,734,49.0,0.48420480974608393,no
12313,management,single,42,29.0,0.3255012742494301,no
9953,blue-collar,married,547,43.0,0.1911841911520501,no
18213,management,single,35,,0.017787131082991237,no
21822,management,divorced,30,,0.6044798005496408,no
3323,blue-collar,married,2785,,0.9800819599322668,no
23410,management,single,4,30.0,0.18080324187764074,no
14047,blue-collar,single,1672,37.0,0.08984881080314322,no
42619,admin.,divorced,0,53.0,0.6028908693056428,no
2965,blue-collar,married,881,56.0,0.6012470492615702,no
1221,services,single,72,36.0,0.6939283599223313,no
34232,admin.,married,69,33.0,0.22537567047196894,no
29502,blue-collar,married,118,39.0,0.6864779465643273,yes
8871,student,single,-147,26.0,0.1559668255481651,no
13537,housemaid,single,231,41.0,0.6671940931629353,no
27548,technician,single,2466,33.0,0.8902644980204618,no
39720,management,married,1109,28.0,0.3241345273741646,no
44171,technician,single,5329,,0.9949579830446689,yes
42746,housemaid,divorced,70,,0.9820437793306716,yes
13056,self-employed,single,226,,0.3447284392446702,no
21307,management,divorced,624,42.0,0.9508342964748617,no
45170,management,married,2994,31.0,0.0868550110973696,no
7207,management,married,1474,29.0,0.8320063514857307,no
5832,blue-collar,married,-376,32.0,0.15966190158121696,no
23965,management,single,185,,0.5442289390144922,no
38756,services,single,-141,,0.24804323771951442,no
